time,drone_id,altitude
2025-12-19 14:44:34.216683+00:00,drone_0,92.18367967273494
2025-12-19 14:44:35.217600+00:00,drone_0,96.42638451757068
2025-12-19 14:44:36.218513+00:00,drone_0,83.16533366542814
2025-12-19 14:44:37.219304+00:00,drone_0,98.77644730738373
2025-12-19 14:44:38.220511+00:00,drone_0,101.87959113487409
2025-12-19 14:44:39.221345+00:00,drone_0,58.45653890250995
2025-12-19 14:44:40.222428+00:00,drone_0,56.52160935309465
2025-12-19 14:44:41.223492+00:00,drone_0,103.35999491932242
2025-12-19 14:44:42.224594+00:00,drone_0,60.67546387209099
2025-12-19 14:44:43.225746+00:00,drone_0,118.74575404189912
2025-12-19 14:44:44.227811+00:00,drone_0,80.47597471820836
2025-12-19 14:44:45.228590+00:00,drone_0,52.21473865288133
2025-12-19 14:44:46.229690+00:00,drone_0,113.2656399413178
2025-12-19 14:44:47.230454+00:00,drone_0,60.371386566891076
2025-12-19 14:44:48.231560+00:00,drone_0,105.9684837479756
2025-12-19 14:44:49.232216+00:00,drone_0,81.0033342982134
2025-12-19 14:44:50.233408+00:00,drone_0,79.84976673304688
2025-12-19 14:44:51.234446+00:00,drone_0,106.0065058407928
2025-12-19 14:44:52.235197+00:00,drone_0,106.87153877012032
2025-12-19 14:44:53.236410+00:00,drone_0,103.74573110981098
2025-12-19 14:44:54.237454+00:00,drone_0,79.39662179729763
2025-12-19 14:44:55.239416+00:00,drone_0,65.2531851993296
2025-12-19 14:44:56.240393+00:00,drone_0,109.05269647734612
2025-12-19 14:44:57.241696+00:00,drone_0,71.4334787226652
2025-12-19 14:44:58.244381+00:00,drone_0,59.80563086706073
2025-12-19 14:44:59.245619+00:00,drone_0,80.9592066501477
2025-12-19 14:45:00.246807+00:00,drone_0,106.48053831955262
2025-12-19 14:45:01.247556+00:00,drone_0,91.55404497206354
2025-12-19 14:45:02.248806+00:00,drone_0,109.24648373670773
2025-12-19 14:45:03.250277+00:00,drone_0,54.839126882924305
2025-12-19 14:45:04.251543+00:00,drone_0,102.48277718796282
2025-12-19 14:45:05.252240+00:00,drone_0,95.30866433494208
2025-12-19 14:45:06.253510+00:00,drone_0,95.22753048782464
2025-12-19 14:45:07.254365+00:00,drone_0,73.58721617278327
2025-12-19 14:45:08.255325+00:00,drone_0,85.7698807017048
2025-12-19 14:45:09.256302+00:00,drone_0,106.42831451354319
2025-12-19 14:45:10.256859+00:00,drone_0,115.39730822367201
2025-12-19 14:45:11.258217+00:00,drone_0,84.44428590909294
2025-12-19 14:45:12.259692+00:00,drone_0,67.0590716774048
2025-12-19 14:45:13.260807+00:00,drone_0,109.54032254764965
2025-12-19 14:45:14.262043+00:00,drone_0,68.95452053828842
2025-12-19 14:45:15.263203+00:00,drone_0,50.788612610971995
2025-12-19 14:45:16.264779+00:00,drone_0,82.2642226276141
2025-12-19 14:45:17.266012+00:00,drone_0,79.88143521360787
2025-12-19 14:45:18.267293+00:00,drone_0,101.71198747213757
2025-12-19 14:45:19.270369+00:00,drone_0,96.9076573137092
2025-12-19 14:45:20.271381+00:00,drone_0,52.104898862298995
2025-12-19 14:45:21.272456+00:00,drone_0,78.65546268285104
2025-12-19 14:45:22.273375+00:00,drone_0,96.80412923744632
2025-12-19 14:45:23.274596+00:00,drone_0,63.76104034719374
2025-12-19 14:45:24.276355+00:00,drone_0,93.23100141909046
2025-12-19 14:45:25.277615+00:00,drone_0,100.41969520251148
2025-12-19 14:45:26.278903+00:00,drone_0,86.61157451055507
2025-12-19 14:45:27.280023+00:00,drone_0,73.80296157166009
2025-12-19 14:45:28.280997+00:00,drone_0,100.39403845224963
2025-12-19 14:45:29.281682+00:00,drone_0,51.646413352364746
2025-12-19 14:45:30.282672+00:00,drone_0,93.2405857664455
2025-12-19 14:45:31.283869+00:00,drone_0,56.51798444412802
2025-12-19 14:45:32.284831+00:00,drone_0,113.35114304341417
2025-12-19 14:45:33.285488+00:00,drone_0,78.17716721826457
2025-12-19 14:45:34.286403+00:00,drone_0,59.651084856115126
2025-12-19 14:45:35.287131+00:00,drone_0,118.38172918815631
2025-12-19 14:45:36.287993+00:00,drone_0,101.54012205415341
2025-12-19 14:45:37.288589+00:00,drone_0,68.20729640034432
2025-12-19 14:45:38.289749+00:00,drone_0,103.01511082256613
2025-12-19 14:45:39.290835+00:00,drone_0,93.4052581436313
2025-12-19 14:45:40.292110+00:00,drone_0,92.8494933397674
2025-12-19 14:45:41.293089+00:00,drone_0,90.0743111883588
2025-12-19 14:45:42.294294+00:00,drone_0,68.98184663807231
2025-12-19 14:45:43.295446+00:00,drone_0,89.8167248241379
2025-12-19 14:45:44.296365+00:00,drone_0,53.19039558167134
2025-12-19 14:45:45.297138+00:00,drone_0,50.77704991877912
2025-12-19 14:45:46.298128+00:00,drone_0,64.90187860104982
2025-12-19 14:45:47.298954+00:00,drone_0,51.81309781450317
2025-12-19 14:45:48.300083+00:00,drone_0,119.37525791015747
2025-12-19 14:45:49.300941+00:00,drone_0,111.1899038585205
2025-12-19 14:45:50.301656+00:00,drone_0,113.19764265898623
2025-12-19 14:45:51.302570+00:00,drone_0,103.71894396549789
2025-12-19 14:45:52.303664+00:00,drone_0,81.8830478917042
2025-12-19 14:45:53.304440+00:00,drone_0,110.4361129721213
2025-12-19 14:45:54.305965+00:00,drone_0,107.77604562317623
2025-12-19 14:45:55.306775+00:00,drone_0,59.38643075183291
2025-12-19 14:45:56.308270+00:00,drone_0,115.74095202350979
2025-12-19 14:45:57.309314+00:00,drone_0,79.08538681603036
2025-12-19 14:45:58.311974+00:00,drone_0,114.66177789675088
2025-12-19 14:45:59.313586+00:00,drone_0,90.66249506634216
2025-12-19 14:46:00.314765+00:00,drone_0,105.96849433565426
2025-12-19 14:46:01.315959+00:00,drone_0,64.43871738166877
2025-12-19 14:46:02.316760+00:00,drone_0,104.91096157007395
2025-12-19 14:46:03.317518+00:00,drone_0,70.50423263104466
2025-12-19 14:46:04.318893+00:00,drone_0,76.96570429983925
2025-12-19 14:46:05.320224+00:00,drone_0,59.07543333981516
2025-12-19 14:46:06.321920+00:00,drone_0,107.07089111551682
2025-12-19 14:46:07.322753+00:00,drone_0,90.30847646295973
2025-12-19 14:46:08.324004+00:00,drone_0,61.62954157961497
2025-12-19 14:46:09.324795+00:00,drone_0,69.38800043349465
2025-12-19 14:46:10.325814+00:00,drone_0,76.77433516364027
2025-12-19 14:46:11.326862+00:00,drone_0,65.808274011398
2025-12-19 14:46:12.327759+00:00,drone_0,69.08824685474272
2025-12-19 14:46:13.328777+00:00,drone_0,116.87896198319343
2025-12-19 14:46:14.330032+00:00,drone_0,62.16923253462525
2025-12-19 14:46:15.331196+00:00,drone_0,65.31371401877504
2025-12-19 14:46:16.332281+00:00,drone_0,85.93486519015224
2025-12-19 14:46:17.333465+00:00,drone_0,71.8306261469
2025-12-19 14:46:18.335013+00:00,drone_0,100.84338114878427
2025-12-19 14:46:19.335676+00:00,drone_0,106.90822233967455
2025-12-19 14:46:20.336566+00:00,drone_0,80.30582730985344
2025-12-19 14:46:21.338444+00:00,drone_0,76.49073144212062
2025-12-19 14:46:22.339366+00:00,drone_0,99.1851393161871
2025-12-19 14:46:23.341109+00:00,drone_0,60.76449180165417
2025-12-19 14:46:24.342835+00:00,drone_0,83.19251049779581
2025-12-19 14:46:25.343872+00:00,drone_0,63.2662482893869
2025-12-19 14:46:26.344655+00:00,drone_0,82.41490448387438
2025-12-19 14:46:27.345598+00:00,drone_0,90.87341188551343
2025-12-19 14:46:28.346458+00:00,drone_0,90.75969321506665
2025-12-19 14:46:29.347516+00:00,drone_0,103.12970550655899
2025-12-19 14:46:30.348634+00:00,drone_0,63.330713172948045
2025-12-19 14:46:31.349917+00:00,drone_0,94.5760597249106
2025-12-19 14:46:32.350748+00:00,drone_0,103.6010193832663
2025-12-19 14:46:33.352158+00:00,drone_0,51.50438096469283
2025-12-19 14:46:34.352999+00:00,drone_0,53.65289269071537
2025-12-19 14:46:35.354449+00:00,drone_0,56.154058545317355
2025-12-19 14:46:36.355839+00:00,drone_0,89.67380543450915
2025-12-19 14:46:37.356516+00:00,drone_0,81.78103437221634
2025-12-19 14:46:38.357886+00:00,drone_0,78.16506283052347
2025-12-19 14:46:39.358890+00:00,drone_0,101.64217352671469
2025-12-19 14:46:40.360138+00:00,drone_0,63.93353811738268
2025-12-19 14:46:41.361171+00:00,drone_0,97.41338399587661
2025-12-19 14:46:42.361666+00:00,drone_0,98.97448586425163
2025-12-19 14:46:43.362661+00:00,drone_0,119.28450584087801
2025-12-19 14:46:44.363787+00:00,drone_0,115.15415995546881
2025-12-19 14:46:45.365020+00:00,drone_0,63.44037312160843
2025-12-19 14:46:46.366371+00:00,drone_0,85.32179336016188
2025-12-19 14:46:47.367191+00:00,drone_0,109.6333134064226
2025-12-19 14:46:48.367731+00:00,drone_0,67.14723959586198
2025-12-19 14:46:49.368633+00:00,drone_0,104.8973213690912
2025-12-19 14:46:50.369337+00:00,drone_0,97.35187566040528
2025-12-19 14:46:51.369805+00:00,drone_0,61.1792312333375
2025-12-19 14:46:52.370546+00:00,drone_0,53.47832275223259
2025-12-19 14:46:53.371454+00:00,drone_0,119.90205820325308
2025-12-19 14:46:54.372578+00:00,drone_0,114.7655996920565
2025-12-19 14:46:55.373859+00:00,drone_0,72.44285000417
2025-12-19 14:46:56.374744+00:00,drone_0,99.39442543004752
2025-12-19 14:46:57.375775+00:00,drone_0,53.719896299795494
2025-12-19 14:46:58.376699+00:00,drone_0,56.68958352661545
2025-12-19 14:46:59.378140+00:00,drone_0,51.21451946865626
2025-12-19 14:47:00.379354+00:00,drone_0,71.53515529273909
2025-12-19 14:47:01.380086+00:00,drone_0,69.47811245226858
2025-12-19 14:47:02.380813+00:00,drone_0,75.50567417277252
2025-12-19 14:47:03.381548+00:00,drone_0,78.74483126035553
2025-12-19 14:47:04.383846+00:00,drone_0,86.75204012292639
2025-12-19 14:47:05.387987+00:00,drone_0,119.18562752105187
2025-12-19 14:47:06.389179+00:00,drone_0,91.72336562234263
2025-12-19 14:47:07.389936+00:00,drone_0,118.50193993896059
2025-12-19 14:47:08.390877+00:00,drone_0,57.01765888930182
2025-12-19 14:47:09.391831+00:00,drone_0,107.71405683352529
2025-12-19 14:47:10.393022+00:00,drone_0,116.26228038162691
2025-12-19 14:47:11.393799+00:00,drone_0,68.92754040778675
2025-12-19 14:47:12.394741+00:00,drone_0,93.52857424324742
2025-12-19 14:47:13.395665+00:00,drone_0,62.71778235215391
2025-12-19 14:47:14.396861+00:00,drone_0,110.37375579104861
2025-12-19 14:47:15.397884+00:00,drone_0,106.13391562022062
2025-12-19 14:47:16.398701+00:00,drone_0,84.82387849612091
2025-12-19 14:47:17.399990+00:00,drone_0,80.44393993558542
2025-12-19 14:47:18.400943+00:00,drone_0,76.71378851777845
2025-12-19 14:47:19.402234+00:00,drone_0,58.13545136977206
2025-12-19 14:47:20.402920+00:00,drone_0,71.53795178098551
2025-12-19 14:47:21.403774+00:00,drone_0,66.35443947555085
2025-12-19 14:47:22.405234+00:00,drone_0,113.6881850474241
2025-12-19 14:47:23.406309+00:00,drone_0,51.822219081758114
2025-12-19 14:47:24.407096+00:00,drone_0,66.89323220496877
2025-12-19 14:47:25.408112+00:00,drone_0,66.45462097383313
2025-12-19 14:47:26.409395+00:00,drone_0,79.2152135152356
2025-12-19 14:47:27.410318+00:00,drone_0,68.66200719033765
2025-12-19 14:47:28.411020+00:00,drone_0,74.67522491596031
2025-12-19 14:47:29.413001+00:00,drone_0,80.61515566745626
2025-12-19 14:47:30.414276+00:00,drone_0,98.5435074574657
2025-12-19 14:47:31.415082+00:00,drone_0,69.57692954230119
2025-12-19 14:47:32.416295+00:00,drone_0,107.10540727949997
2025-12-19 14:47:33.417036+00:00,drone_0,110.37571069884339
2025-12-19 14:47:34.418176+00:00,drone_0,108.85312276873874
2025-12-19 14:47:35.419716+00:00,drone_0,116.39276546166423
2025-12-19 14:47:36.420854+00:00,drone_0,79.10435422335536
2025-12-19 14:47:37.421952+00:00,drone_0,72.46465821377704
2025-12-19 14:47:38.422743+00:00,drone_0,79.47654317425913
2025-12-19 14:47:39.423660+00:00,drone_0,114.49498701973592
2025-12-19 14:47:40.424535+00:00,drone_0,75.61539894990926
2025-12-19 14:47:41.425697+00:00,drone_0,98.59436853100384
2025-12-19 14:47:42.426890+00:00,drone_0,79.09739234645657
2025-12-19 14:47:43.428027+00:00,drone_0,116.59593326884085
2025-12-19 14:47:44.428965+00:00,drone_0,113.10338919160354
2025-12-19 14:47:45.429875+00:00,drone_0,84.27011589471395
2025-12-19 14:47:46.430687+00:00,drone_0,117.70354947323568
2025-12-19 14:47:47.431209+00:00,drone_0,95.75451373820749
2025-12-19 14:47:48.432916+00:00,drone_0,94.54391364226501
2025-12-19 14:47:49.434197+00:00,drone_0,112.05127155013851
2025-12-19 14:47:50.435324+00:00,drone_0,100.50720764559864
2025-12-19 14:47:51.436643+00:00,drone_0,97.79612179685284
2025-12-19 14:47:52.437886+00:00,drone_0,60.07807238944739
2025-12-19 14:47:53.438941+00:00,drone_0,51.25150286929611
2025-12-19 14:47:54.441061+00:00,drone_0,114.90223521849231
2025-12-19 14:47:55.441991+00:00,drone_0,104.47770957545141
2025-12-19 14:47:56.443034+00:00,drone_0,73.3089052742481
2025-12-19 14:47:57.444184+00:00,drone_0,101.19528649902787
2025-12-19 14:47:58.445332+00:00,drone_0,85.79543782861968
2025-12-19 14:47:59.446572+00:00,drone_0,72.4145712712772
2025-12-19 14:48:00.447764+00:00,drone_0,72.1789080287977
2025-12-19 14:48:01.449061+00:00,drone_0,96.11744939682
2025-12-19 14:48:02.449887+00:00,drone_0,103.96173695786791
2025-12-19 14:48:03.450837+00:00,drone_0,93.77458565709439
2025-12-19 14:48:04.452363+00:00,drone_0,80.61446666081412
2025-12-19 14:48:05.453137+00:00,drone_0,89.85208584498375
2025-12-19 14:48:06.454027+00:00,drone_0,96.13609374220975
2025-12-19 14:48:07.455333+00:00,drone_0,52.5191605477574
2025-12-19 14:48:08.456435+00:00,drone_0,76.28805768939515
2025-12-19 14:48:09.457108+00:00,drone_0,59.69471460075577
2025-12-19 14:48:10.458427+00:00,drone_0,59.84377182578642
2025-12-19 14:48:11.459194+00:00,drone_0,114.43891542422064
2025-12-19 14:48:12.460780+00:00,drone_0,117.06716765704456
2025-12-19 14:48:13.462146+00:00,drone_0,112.1200903405896
2025-12-19 14:48:14.462971+00:00,drone_0,92.26420108385005
2025-12-19 14:48:15.463849+00:00,drone_0,75.59967264485635
2025-12-19 14:48:16.465178+00:00,drone_0,69.75640785299376
2025-12-19 14:48:17.466174+00:00,drone_0,99.17827493373316
2025-12-19 14:48:18.467244+00:00,drone_0,54.40135386432295
2025-12-19 14:48:19.468060+00:00,drone_0,94.4942305171175
2025-12-19 14:48:20.468827+00:00,drone_0,88.16719215650875
2025-12-19 14:48:21.470117+00:00,drone_0,95.21108182780807
2025-12-19 14:48:22.471293+00:00,drone_0,88.93013484622729
2025-12-19 14:48:23.471774+00:00,drone_0,109.86578742047786
2025-12-19 14:48:24.473078+00:00,drone_0,103.4454532194435
2025-12-19 14:48:25.474242+00:00,drone_0,70.83993600214069
2025-12-19 14:48:26.475516+00:00,drone_0,118.26257230126615
2025-12-19 14:48:27.476555+00:00,drone_0,78.13996040748404
2025-12-19 14:48:28.477357+00:00,drone_0,114.8319573262142
2025-12-19 14:48:29.478797+00:00,drone_0,86.13943312282035
2025-12-19 14:48:30.479446+00:00,drone_0,57.78317181522456
2025-12-19 14:48:31.480092+00:00,drone_0,58.44418470559559
2025-12-19 14:48:32.481121+00:00,drone_0,75.64046753890437
2025-12-19 14:48:33.482189+00:00,drone_0,95.2898690848111
2025-12-19 14:48:34.483244+00:00,drone_0,52.70907474273944
2025-12-19 14:48:35.484242+00:00,drone_0,115.0291368736031
2025-12-19 14:48:36.485614+00:00,drone_0,116.44751199274823
2025-12-19 14:48:37.487007+00:00,drone_0,114.86652498999891
2025-12-19 14:48:38.488826+00:00,drone_0,51.53246677211976
2025-12-19 14:48:39.489910+00:00,drone_0,106.50353249356121
2025-12-19 14:48:40.490827+00:00,drone_0,95.36476798816437
2025-12-19 14:48:41.491965+00:00,drone_0,110.70143853827199
2025-12-19 14:48:42.493096+00:00,drone_0,110.2987759211774
2025-12-19 14:48:43.494379+00:00,drone_0,53.23250637833516
2025-12-19 14:48:44.495572+00:00,drone_0,87.95915174550083
2025-12-19 14:48:45.496564+00:00,drone_0,113.01007916932636
2025-12-19 14:48:46.497750+00:00,drone_0,94.12783988996637
2025-12-19 14:48:47.498951+00:00,drone_0,54.44448275267599
2025-12-19 14:48:48.499773+00:00,drone_0,82.67218103366444
2025-12-19 14:48:49.500849+00:00,drone_0,91.5577613536737
2025-12-19 14:48:50.502156+00:00,drone_0,76.46732610076249
2025-12-19 14:48:51.503019+00:00,drone_0,117.03854191445372
2025-12-19 14:48:52.503940+00:00,drone_0,76.18823073208341
2025-12-19 14:48:53.505304+00:00,drone_0,54.87692951756835
2025-12-19 14:48:54.506691+00:00,drone_0,105.73415383638758
2025-12-19 14:48:55.507878+00:00,drone_0,102.8166447537561
2025-12-19 14:48:56.509023+00:00,drone_0,97.60751501737171
2025-12-19 14:48:57.510321+00:00,drone_0,84.32641243582422
2025-12-19 14:48:58.511394+00:00,drone_0,63.257938719005885
2025-12-19 14:48:59.512490+00:00,drone_0,80.52606174865973
2025-12-19 14:49:00.513339+00:00,drone_0,99.89676383409724
2025-12-19 14:49:01.514518+00:00,drone_0,85.21628498867155
2025-12-19 14:49:02.516286+00:00,drone_0,90.69478636693162
2025-12-19 14:49:03.517531+00:00,drone_0,119.86657999682973
2025-12-19 14:49:04.518903+00:00,drone_0,92.60390223625882
2025-12-19 14:49:05.519978+00:00,drone_0,80.75325580511827
2025-12-19 14:49:06.521145+00:00,drone_0,102.78295445088582
2025-12-19 14:49:07.522388+00:00,drone_0,97.39678777922072
2025-12-19 14:49:08.523310+00:00,drone_0,52.23534544163745
2025-12-19 14:49:09.524030+00:00,drone_0,92.02031386768004
2025-12-19 14:49:10.524989+00:00,drone_0,95.22587858133099
2025-12-19 14:49:11.525555+00:00,drone_0,85.33195606411952
2025-12-19 14:49:12.526626+00:00,drone_0,55.18568769961674
2025-12-19 14:49:13.527805+00:00,drone_0,90.05217512923286
2025-12-19 14:49:14.528706+00:00,drone_0,99.74053674974664
2025-12-19 14:49:15.529566+00:00,drone_0,60.47086731715506
2025-12-19 14:49:16.530570+00:00,drone_0,111.15982681229252
2025-12-19 14:49:17.531627+00:00,drone_0,109.3731495601682
2025-12-19 14:49:18.532912+00:00,drone_0,63.23063273939504
2025-12-19 14:49:19.533582+00:00,drone_0,103.03640648068777
2025-12-19 14:49:20.534553+00:00,drone_0,71.97244971091266
2025-12-19 14:49:21.535564+00:00,drone_0,109.50185080559646
2025-12-19 14:49:22.536234+00:00,drone_0,71.39374482335538
2025-12-19 14:49:23.537152+00:00,drone_0,110.64751729375749
2025-12-19 14:49:24.538107+00:00,drone_0,50.7321870061026
2025-12-19 14:49:25.539567+00:00,drone_0,81.5175526304569
2025-12-19 14:49:26.540534+00:00,drone_0,79.11149772228828
2025-12-19 14:49:27.541814+00:00,drone_0,107.23689831321698
2025-12-19 14:49:28.542794+00:00,drone_0,115.34076276409245
2025-12-19 14:49:29.543532+00:00,drone_0,75.91074837243472
2025-12-19 14:49:30.544734+00:00,drone_0,91.85333185352908
2025-12-19 14:49:31.545506+00:00,drone_0,60.34326257479677
2025-12-19 14:49:32.546166+00:00,drone_0,76.18758265775514
2025-12-19 14:49:33.547520+00:00,drone_0,66.76724972476381
2025-12-19 14:49:34.548526+00:00,drone_0,85.62254422403608
2025-12-19 14:49:35.549639+00:00,drone_0,93.91374934277741
2025-12-19 14:49:36.550861+00:00,drone_0,115.53707825036481
2025-12-19 14:49:37.551733+00:00,drone_0,62.27999814792957
2025-12-19 14:49:38.552568+00:00,drone_0,93.09954210079201
2025-12-19 14:49:39.553738+00:00,drone_0,96.25326474419418
2025-12-19 14:49:40.554265+00:00,drone_0,62.339514728481156
2025-12-19 14:49:41.555141+00:00,drone_0,74.08908664335374
2025-12-19 14:49:42.555942+00:00,drone_0,96.21549212594036
2025-12-19 14:49:43.556652+00:00,drone_0,111.42822371706293
2025-12-19 14:49:44.557335+00:00,drone_0,54.32781030740203
2025-12-19 14:49:45.558262+00:00,drone_0,60.44418000570124
2025-12-19 14:49:46.559173+00:00,drone_0,73.70961549286552
2025-12-19 14:49:47.560178+00:00,drone_0,87.60406819143532
2025-12-19 14:49:48.561329+00:00,drone_0,83.12417921684172
2025-12-19 14:49:49.562405+00:00,drone_0,88.66619198678461
2025-12-19 14:49:50.564006+00:00,drone_0,62.244743364515706
2025-12-19 14:49:51.564822+00:00,drone_0,92.61486446200098
2025-12-19 14:49:52.565811+00:00,drone_0,63.04738556638078
2025-12-19 14:49:53.566780+00:00,drone_0,89.48205168142574
2025-12-19 14:49:54.567360+00:00,drone_0,93.82333082579747
2025-12-19 14:49:55.569963+00:00,drone_0,55.99815855521636
2025-12-19 14:49:56.571292+00:00,drone_0,76.14639182450556
2025-12-19 14:49:57.572248+00:00,drone_0,78.2846185294832
2025-12-19 14:49:58.573335+00:00,drone_0,65.30827424661858
2025-12-19 14:49:59.574485+00:00,drone_0,96.36712969408319
2025-12-19 14:50:00.575420+00:00,drone_0,109.25877368138435
2025-12-19 14:50:01.576515+00:00,drone_0,73.15201706362315
2025-12-19 14:50:02.577612+00:00,drone_0,57.558126129356516
2025-12-19 14:50:03.578650+00:00,drone_0,82.02983365891568
2025-12-19 14:50:04.579519+00:00,drone_0,50.15843425715426
2025-12-19 14:50:05.580711+00:00,drone_0,118.8254726903355
2025-12-19 14:50:06.581632+00:00,drone_0,66.31541862587251
2025-12-19 14:50:07.582533+00:00,drone_0,71.68325761468103
2025-12-19 14:50:08.583608+00:00,drone_0,54.78492460587522
2025-12-19 14:50:09.584727+00:00,drone_0,85.37153381818234
2025-12-19 14:50:10.585739+00:00,drone_0,56.517424465807416
2025-12-19 14:50:11.586642+00:00,drone_0,51.567692388445884
2025-12-19 14:50:12.587920+00:00,drone_0,100.16177627418662
2025-12-19 14:50:13.589167+00:00,drone_0,91.43528090437324
2025-12-19 14:50:14.589774+00:00,drone_0,65.81333736474954
2025-12-19 14:50:15.590594+00:00,drone_0,91.02755934318935
2025-12-19 14:50:16.591465+00:00,drone_0,106.04323311060627
2025-12-19 14:50:17.592557+00:00,drone_0,66.19538549012195
2025-12-19 14:50:18.593471+00:00,drone_0,62.87248459931983
2025-12-19 14:50:19.594551+00:00,drone_0,101.73544544929788
2025-12-19 14:50:20.595801+00:00,drone_0,102.63461849292452
2025-12-19 14:50:21.597350+00:00,drone_0,116.2331849707956
2025-12-19 14:50:22.597943+00:00,drone_0,63.24697337028432
2025-12-19 14:50:23.599136+00:00,drone_0,118.41698729314773
2025-12-19 14:50:24.599602+00:00,drone_0,53.51168511804309
2025-12-19 14:50:25.600445+00:00,drone_0,74.21425680463145
2025-12-19 14:50:26.601136+00:00,drone_0,88.13602288172723
2025-12-19 14:50:27.602274+00:00,drone_0,61.56597743025108
2025-12-19 14:50:28.603121+00:00,drone_0,110.81940110555422
2025-12-19 14:50:29.604353+00:00,drone_0,54.36388033379798
2025-12-19 14:50:30.605445+00:00,drone_0,90.27246179483956
2025-12-19 14:50:31.606259+00:00,drone_0,58.88821475741996
2025-12-19 14:50:32.607240+00:00,drone_0,78.83849924344595
2025-12-19 14:50:33.608210+00:00,drone_0,84.45564751664583
2025-12-19 14:50:34.609357+00:00,drone_0,114.28710209607866
2025-12-19 14:50:35.610257+00:00,drone_0,63.91855408833792
2025-12-19 14:50:36.611376+00:00,drone_0,53.07867715770363
2025-12-19 14:50:37.612141+00:00,drone_0,69.23139795319355
2025-12-19 14:50:38.612906+00:00,drone_0,107.97063894815531
2025-12-19 14:50:39.613829+00:00,drone_0,66.23579724882957
2025-12-19 14:50:40.614977+00:00,drone_0,100.0993187999181
2025-12-19 14:50:41.615644+00:00,drone_0,88.57746700181352
2025-12-19 14:50:42.616824+00:00,drone_0,63.856834631268896
2025-12-19 14:50:43.617627+00:00,drone_0,85.2314231379016
2025-12-19 14:50:44.618532+00:00,drone_0,92.77856422252584
2025-12-19 14:50:45.619592+00:00,drone_0,97.6900079637592
2025-12-19 14:50:46.620536+00:00,drone_0,68.05964804266002
2025-12-19 14:50:47.621715+00:00,drone_0,83.05234734716053
2025-12-19 14:50:48.622363+00:00,drone_0,71.66851959634556
2025-12-19 14:50:49.623440+00:00,drone_0,116.65508376021282
2025-12-19 14:50:50.624575+00:00,drone_0,50.31411182537614
2025-12-19 14:50:51.625761+00:00,drone_0,70.73571976430931
2025-12-19 14:50:52.627287+00:00,drone_0,61.30515790970179
2025-12-19 14:50:53.628212+00:00,drone_0,68.65123372146473
2025-12-19 14:50:54.629447+00:00,drone_0,77.17879007525451
2025-12-19 14:50:55.630228+00:00,drone_0,84.34734419156669
2025-12-19 14:50:56.631113+00:00,drone_0,99.83581890477814
2025-12-19 14:50:57.632421+00:00,drone_0,77.17193974539909
2025-12-19 14:50:58.633035+00:00,drone_0,116.04387989899682
